host_t,n,gx,gy,gz,ax,ay,az,temp
452097.715833,107731,30,-22,-8,-373,-292,8248,-1910
452097.722615,107732,29,-27,-2,-375,-279,8258,-1906
452097.732586,107733,35,-28,-5,-377,-287,8251,-1906
452097.743131,107734,27,-24,-3,-376,-296,8246,-1910
452097.752646,107735,31,-27,-1,-372,-283,8251,-1910
452097.762607,107736,30,-20,-3,-371,-285,8248,-1910
452097.772505,107737,28,-21,-4,-378,-287,8254,-1914
452097.782542,107738,31,-23,-5,-381,-288,8244,-1914
452097.792532,107739,25,-24,-8,-376,-278,8244,-1912
452097.802426,107740,25,-24,-2,-383,-276,8252,-1912
452097.811622,107741,29,-20,-8,-374,-281,8253,-1910
452097.821660,107742,26,-26,-5,-377,-290,8252,-1910
452097.831580,107743,29,-24,-11,-377,-288,8250,-1906
452097.841638,107744,26,-26,-9,-380,-285,8261,-1906
452097.851577,107745,30,-21,-5,-370,-285,8252,-1912
452097.861591,107746,28,-28,-5,-370,-285,8251,-1906
452097.871556,107747,29,-23,-6,-380,-295,8252,-1906
452097.881456,107748,20,-25,-6,-374,-286,8253,-1910
452097.890834,107749,29,-21,-5,-380,-298,8257,-1910
452097.900577,107750,31,-25,-4,-378,-286,8241,-1908
452097.911568,107751,29,-24,-2,-367,-292,8254,-1908
452097.920681,107752,32,-26,-6,-369,-289,8259,-1902
452097.930595,107753,31,-28,-4,-373,-289,8256,-1902
452097.940689,107754,25,-28,-6,-376,-289,8266,-1908
452097.950593,107755,28,-28,-11,-374,-289,8252,-1908
452097.960521,107756,25,-23,-7,-379,-288,8250,-1908
452097.970490,107757,30,-21,-4,-376,-287,8252,-1918
452097.979868,107758,31,-21,-7,-379,-285,8258,-1918
452097.989644,107759,28,-18,-3,-377,-283,8255,-1914
452097.999585,107760,25,-21,-6,-385,-288,8254,-1914
452098.009547,107761,30,-21,-8,-379,-294,8258,-1914
452098.019636,107762,28,-23,-7,-380,-284,8253,-1914
452098.029476,107763,31,-25,-6,-385,-291,8247,-1916
452098.039579,107764,31,-24,-6,-376,-285,8242,-1916
452098.054118,107765,26,-27,-4,-368,-281,8242,-1902
452098.059448,107766,23,-27,-5,-380,-278,8248,-1902
452098.068754,107767,29,-29,-9,-368,-290,8247,-1910
452098.078746,107768,26,-22,-13,-380,-292,8260,-1910
452098.088754,107769,24,-24,-7,-369,-281,8253,-1908
452098.098550,107770,23,-23,-5,-375,-287,8246,-1906
452098.110085,107771,25,-24,1,-372,-280,8252,-1906
452098.118605,107772,18,-24,-6,-370,-286,8257,-1910
452098.128781,107773,25,-21,-5,-389,-291,8240,-1910
452098.138858,107774,28,-25,-4,-385,-290,8234,-1908
452098.148487,107775,27,-24,-4,-375,-295,8244,-1908
452098.157799,107776,25,-22,-6,-379,-292,8258,-1906
452098.167744,107777,32,-24,-5,-370,-288,8254,-1906
452098.179816,107778,32,-22,-3,-371,-287,8246,-1910
452098.187691,107779,26,-23,-6,-380,-284,8251,-1910
452098.197523,107780,27,-20,-11,-378,-279,8247,-1916
452098.207486,107781,28,-25,-3,-379,-285,8256,-1910
452098.218205,107782,30,-27,-5,-378,-284,8244,-1910
452098.227516,107783,32,-28,-9,-376,-284,8240,-1910
452098.238353,107784,28,-26,-8,-369,-278,8255,-1910
452098.246759,107785,26,-25,-10,-383,-285,8252,-1910
452098.256729,107786,25,-22,-6,-364,-287,8248,-1910
452098.266705,107787,27,-30,-2,-375,-283,8262,-1910
452098.276535,107788,29,-24,-1,-376,-286,8262,-1910
452098.286604,107789,28,-30,-5,-379,-285,8245,-1906
452098.296580,107790,31,-24,-3,-373,-288,8250,-1906
452098.309977,107791,23,-17,-6,-374,-287,8259,-1914
452098.316480,107792,29,-29,-5,-371,-285,8247,-1916
452098.325633,107793,29,-23,-6,-371,-290,8251,-1916
452098.335750,107794,29,-19,-4,-369,-286,8263,-1904
452098.345716,107795,27,-26,-2,-385,-286,8253,-1904
452098.355691,107796,29,-24,-6,-375,-288,8245,-1908
452098.366100,107797,29,-21,-8,-371,-295,8249,-1908
452098.375592,107798,27,-20,-7,-370,-300,8248,-1908
452098.385488,107799,28,-22,-3,-372,-290,8243,-1908
452098.395523,107800,29,-27,-4,-370,-294,8254,-1912
452098.405467,107801,32,-27,-9,-377,-292,8249,-1912
452098.415468,107802,28,-28,-11,-389,-284,8245,-1912
452098.424830,107803,21,-23,-3,-379,-281,8250,-1904
452098.438656,107804,33,-21,-11,-368,-285,8257,-1904
452098.445870,107805,24,-19,-7,-379,-286,8247,-1910
452098.454511,107806,32,-22,-7,-380,-289,8249,-1910
452098.464526,107807,26,-20,-10,-378,-301,8254,-1908
452098.474588,107808,26,-22,-9,-362,-277,8253,-1908
452098.484552,107809,26,-24,-7,-365,-286,8249,-1906
452098.495626,107810,31,-24,-8,-372,-286,8255,-1906
452098.503792,107811,25,-24,-6,-375,-279,8250,-1916
452098.513601,107812,28,-23,-4,-373,-288,8255,-1916
452098.524026,107813,27,-24,-5,-391,-290,8261,-1906
452098.533618,107814,29,-26,-10,-380,-288,8256,-1906
452098.543631,107815,25,-26,-1,-384,-289,8249,-1916
452098.553588,107816,30,-27,-2,-375,-295,8248,-1914
452098.563861,107817,27,-21,-10,-380,-284,8254,-1914
452098.573514,107818,23,-22,-4,-374,-281,8251,-1916
452098.583538,107819,27,-22,-7,-375,-282,8254,-1916
452098.592760,107820,24,-26,-3,-377,-285,8249,-1910
452098.602557,107821,27,-20,1,-376,-284,8249,-1910
452098.612667,107822,30,-24,-7,-372,-291,8256,-1916
452098.622633,107823,27,-24,-7,-374,-282,8249,-1916
452098.632635,107824,29,-22,-9,-378,-291,8250,-1904
452098.642934,107825,26,-24,-4,-375,-284,8258,-1904
452098.652563,107826,30,-25,-8,-385,-287,8258,-1906
452098.662502,107827,27,-25,-7,-378,-285,8254,-1912
452098.672496,107828,29,-23,-4,-381,-292,8253,-1912
452098.681776,107829,30,-25,-8,-373,-289,8246,-1904
452098.692043,107830,25,-20,-2,-375,-284,8258,-1904
452098.701670,107831,23,-29,-6,-372,-285,8247,-1904
452098.711629,107832,29,-25,-5,-373,-290,8246,-1904
452098.721662,107833,23,-27,-5,-367,-293,8243,-1910
452098.731512,107834,29,-20,-2,-373,-292,8250,-1910
452098.741542,107835,24,-29,-7,-383,-295,8257,-1902
452098.751500,107836,27,-26,-5,-380,-287,8249,-1902
452098.760819,107837,29,-20,-2,-375,-288,8255,-1906
452098.770968,107838,25,-27,-8,-376,-294,8253,-1912
452098.780744,107839,29,-27,-5,-371,-287,8256,-1912
452098.794263,107840,26,-24,-8,-385,-285,8254,-1910
452098.803133,107841,28,-25,-6,-383,-281,8245,-1910
452098.812126,107842,26,-24,-9,-382,-286,8250,-1904
452098.820814,107843,25,-27,-8,-376,-294,8252,-1904
452098.832628,107844,22,-23,-6,-375,-292,8244,-1908
452098.840461,107845,30,-25,-6,-376,-289,8246,-1908
452098.849822,107846,33,-22,-6,-380,-291,8246,-1910
452098.859569,107847,25,-28,-8,-377,-283,8248,-1910
452098.869534,107848,23,-24,-4,-375,-294,8253,-1908
452098.879530,107849,24,-28,-3,-378,-281,8252,-1908
452098.889481,107850,31,-24,-3,-388,-293,8247,-1912
452098.899699,107851,29,-25,-6,-372,-290,8245,-1912
452098.910155,107852,26,-23,-10,-374,-290,8243,-1912
452098.919449,107853,27,-26,-3,-382,-292,8256,-1914
452098.936405,107854,25,-22,-4,-379,-296,8244,-1914
452098.938557,107855,31,-21,-7,-377,-285,8249,-1910
452098.949554,107856,24,-20,-8,-378,-279,8251,-1910
452098.958626,107857,23,-26,-6,-388,-278,8251,-1906
452098.968603,107858,28,-25,-6,-382,-294,8249,-1906
452098.978459,107859,26,-26,0,-375,-290,8258,-1906
452098.988517,107860,28,-20,-2,-376,-289,8248,-1906
452098.998452,107861,27,-26,-4,-374,-287,8239,-1910
452099.007651,107862,26,-21,-9,-378,-293,8256,-1910
452099.017573,107863,30,-25,-6,-375,-286,8259,-1910
452099.027543,107864,30,-29,-5,-376,-287,8253,-1916
452099.037549,107865,26,-23,-4,-374,-288,8256,-1916
452099.047527,107866,25,-27,-2,-377,-293,8255,-1904
452099.057492,107867,29,-23,-4,-372,-289,8250,-1904
452099.067497,107868,24,-22,-5,-374,-285,8247,-1900
452099.077449,107869,28,-24,-9,-380,-289,8239,-1900
452099.087435,107870,28,-21,-10,-378,-284,8253,-1912
452099.096613,107871,28,-24,-5,-386,-286,8253,-1912
452099.109285,107872,28,-24,-7,-384,-288,8256,-1910
452099.116659,107873,22,-23,-9,-381,-284,8256,-1904
452099.126780,107874,24,-25,-9,-382,-290,8245,-1904
452099.136603,107875,28,-28,-5,-372,-295,8266,-1912
452099.146649,107876,25,-23,-6,-381,-290,8248,-1912
452099.156480,107877,26,-24,-9,-385,-288,8255,-1910
452099.167260,107878,28,-22,-6,-371,-288,8256,-1910
452099.177716,107879,27,-21,2,-380,-285,8253,-1912
452099.185690,107880,26,-20,-9,-377,-290,8252,-1912
452099.195689,107881,30,-23,-8,-383,-292,8251,-1916
452099.206448,107882,28,-28,-8,-382,-291,8266,-1916
452099.215538,107883,26,-24,-10,-380,-286,8255,-1910
452099.225817,107884,35,-25,-6,-372,-290,8249,-1906
452099.238082,107885,31,-28,-4,-385,-302,8235,-1906
452099.245471,107886,27,-21,-7,-374,-294,8256,-1910
452099.255491,107887,32,-30,-9,-380,-288,8254,-1910
452099.264581,107888,28,-22,-6,-370,-279,8249,-1910
452099.274588,107889,24,-25,-7,-376,-293,8244,-1910
452099.284625,107890,23,-22,-3,-378,-289,8252,-1906
452099.294860,107891,30,-20,-5,-383,-288,8246,-1906
452099.304571,107892,28,-23,-9,-376,-289,8260,-1912
452099.314550,107893,26,-23,-10,-378,-294,8247,-1912
452099.325367,107894,28,-25,-5,-386,-287,8258,-1908
452099.334538,107895,27,-23,-8,-364,-288,8248,-1908
452099.344460,107896,27,-25,-12,-372,-287,8244,-1912
452099.353604,107897,29,-23,-3,-376,-288,8254,-1910
452099.363560,107898,27,-28,-9,-375,-285,8251,-1910
452099.378511,107899,23,-23,-4,-383,-286,8258,-1910
452099.383633,107900,32,-25,-6,-374,-278,8256,-1910
452099.393579,107901,26,-26,-4,-381,-281,8262,-1910
452099.403529,107902,26,-25,-8,-363,-292,8247,-1910
452099.413495,107903,24,-26,-4,-374,-291,8255,-1918
452099.423481,107904,32,-19,-8,-379,-283,8254,-1918
452099.433998,107905,29,-25,-4,-371,-287,8267,-1910
452099.444644,107906,24,-23,-7,-385,-289,8245,-1910
452099.453081,107907,32,-26,-7,-371,-289,8263,-1912
452099.462550,107908,25,-25,-8,-374,-287,8251,-1910
452099.472507,107909,28,-23,-4,-378,-289,8260,-1910
452099.483274,107910,24,-23,-9,-378,-286,8260,-1910
452099.492875,107911,26,-22,-4,-374,-292,8248,-1910
452099.502595,107912,31,-27,-9,-379,-283,8245,-1910
452099.512467,107913,25,-23,-7,-372,-291,8253,-1910
452099.522410,107914,28,-25,-5,-369,-287,8252,-1908
452099.532159,107915,31,-24,-9,-381,-283,8253,-1908
452099.541633,107916,27,-22,-8,-371,-286,8252,-1906
452099.552073,107917,26,-21,-5,-374,-287,8262,-1906
452099.561658,107918,26,-24,-7,-372,-289,8256,-1910
452099.575075,107919,29,-24,-6,-381,-289,8240,-1908
452099.581461,107920,31,-22,-5,-379,-290,8253,-1908
452099.591503,107921,30,-24,-9,-375,-292,8256,-1904
452099.602682,107922,27,-24,-10,-378,-292,8250,-1904
452099.611425,107923,25,-22,-5,-366,-294,8241,-1914
452099.621047,107924,25,-18,-10,-376,-289,8253,-1914
452099.631990,107925,29,-21,-6,-378,-285,8253,-1908
452099.644749,107926,32,-22,-7,-380,-287,8249,-1908
452099.650578,107927,30,-26,-4,-372,-289,8252,-1914
452099.660634,107928,26,-25,-6,-385,-278,8257,-1914
452099.670561,107929,21,-24,-5,-378,-294,8249,-1910
452099.680519,107930,21,-24,-7,-382,-292,8269,-1910
452099.690516,107931,29,-27,-7,-388,-291,8249,-1910
452099.699763,107932,31,-18,-7,-389,-282,8248,-1912
452099.709729,107933,23,-29,0,-376,-285,8254,-1912
452099.720266,107934,31,-22,-3,-376,-281,8259,-1906
452099.729825,107935,28,-25,-4,-377,-287,8248,-1906
452099.739767,107936,23,-24,-3,-378,-294,8245,-1914
452099.749598,107937,24,-22,-6,-371,-277,8253,-1914
452099.759574,107938,30,-19,-6,-377,-280,8255,-1908
452099.769523,107939,27,-17,-8,-360,-286,8244,-1908
452099.782066,107940,28,-19,-7,-374,-284,8248,-1912
452099.789462,107941,23,-23,-11,-369,-284,8244,-1912
452099.798742,107942,28,-21,-4,-374,-285,8257,-1904
452099.808715,107943,28,-24,-7,-372,-287,8248,-1906
452099.818663,107944,28,-25,-2,-383,-283,8254,-1906
452099.829586,107945,32,-21,-5,-377,-286,8234,-1908
452099.838629,107946,31,-29,-1,-376,-289,8254,-1908
452099.848570,107947,26,-27,-6,-383,-287,8246,-1908
452099.858531,107948,31,-23,-4,-373,-281,8250,-1908
452099.868490,107949,29,-24,-8,-379,-294,8253,-1912
452099.877760,107950,25,-25,-5,-374,-287,8265,-1912
452099.887742,107951,27,-26,-2,-372,-291,8248,-1910
452099.898879,107952,32,-23,-7,-382,-279,8255,-1910
452099.907647,107953,27,-24,-6,-378,-279,8247,-1912
452099.917632,107954,26,-22,-5,-374,-283,8257,-1908
452099.927592,107955,28,-21,-5,-380,-283,8253,-1908
452099.937586,107956,26,-22,-6,-368,-286,8241,-1910
452099.947527,107957,27,-19,1,-379,-298,8255,-1910
452099.958315,107958,30,-23,-6,-379,-287,8251,-1914
452099.966758,107959,31,-27,-8,-381,-286,8260,-1914
452099.976937,107960,24,-24,-7,-383,-280,8252,-1908
452099.986726,107961,26,-20,-5,-379,-290,8256,-1908
452099.996714,107962,27,-29,-6,-371,-284,8240,-1904
452100.007066,107963,24,-23,-3,-379,-294,8246,-1904
452100.016607,107964,30,-27,-3,-378,-291,8248,-1914
452100.026592,107965,27,-22,-4,-373,-286,8252,-1914
452100.036666,107966,32,-19,-2,-388,-290,8245,-1914
452100.048937,107967,31,-21,-8,-375,-285,8241,-1910
452100.055761,107968,30,-27,-3,-379,-286,8254,-1910
452100.065738,107969,25,-21,-8,-370,-288,8253,-1908
452100.075720,107970,29,-23,-6,-378,-288,8249,-1908
452100.085762,107971,26,-21,-7,-386,-282,8251,-1908
452100.095645,107972,29,-21,-3,-363,-282,8250,-1908
452100.107463,107973,29,-24,-7,-373,-282,8249,-1906
452100.115492,107974,26,-26,-7,-381,-290,8250,-1906
452100.125510,107975,29,-23,-9,-377,-297,8255,-1912
452100.135454,107976,31,-28,-2,-380,-288,8248,-1914
452100.144613,107977,26,-25,-8,-383,-281,8249,-1914
452100.155139,107978,31,-20,-7,-370,-277,8251,-1912
452100.164752,107979,28,-27,-8,-384,-293,8252,-1912
452100.174675,107980,25,-22,-4,-377,-292,8242,-1908
452100.184617,107981,23,-20,-7,-374,-287,8255,-1908
452100.194515,107982,27,-21,-5,-382,-284,8247,-1908
452100.204565,107983,31,-25,-6,-382,-293,8252,-1908
452100.214518,107984,32,-26,-4,-371,-284,8241,-1912
452100.224503,107985,29,-25,-11,-377,-277,8253,-1912
452100.233799,107986,30,-25,-5,-372,-291,8251,-1912
452100.244565,107987,26,-28,-1,-377,-288,8244,-1912
452100.253683,107988,30,-24,-7,-368,-289,8257,-1906
452100.263678,107989,27,-26,-5,-362,-277,8245,-1910
452100.273621,107990,27,-24,-3,-381,-290,8249,-1910
452100.283633,107991,28,-16,-3,-386,-289,8246,-1910
452100.293574,107992,25,-26,-7,-370,-292,8248,-1910
452100.303563,107993,25,-25,-10,-379,-287,8247,-1912
452100.315027,107994,25,-21,-9,-372,-289,8250,-1912
452100.322783,107995,26,-23,-9,-381,-278,8252,-1910
452100.332729,107996,22,-23,-7,-376,-282,8249,-1910
452100.342766,107997,23,-26,-7,-364,-288,8241,-1908
452100.352680,107998,30,-25,-8,-374,-282,8248,-1908
452100.362652,107999,26,-23,-5,-384,-286,8258,-1904
452100.374206,108000,31,-18,-2,-389,-281,8249,-1908
452100.382592,108001,33,-25,-4,-363,-291,8255,-1908
452100.392526,108002,27,-26,-6,-377,-291,8260,-1908
452100.402544,108003,28,-23,-5,-376,-290,8256,-1908
452100.411608,108004,31,-23,-9,-378,-291,8253,-1904
452100.421769,108005,27,-27,-5,-379,-287,8250,-1904
452100.431720,108006,21,-26,-8,-378,-278,8259,-1914
452100.441611,108007,30,-28,-3,-379,-282,8235,-1914
452100.451632,108008,27,-26,-6,-381,-285,8242,-1908
452100.461601,108009,24,-22,-9,-380,-284,8243,-1908
452100.471538,108010,28,-23,-6,-380,-297,8256,-1910
452100.481689,108011,23,-27,-7,-365,-282,8243,-1906
452100.491484,108012,27,-21,-10,-368,-284,8258,-1906
452100.501453,108013,23,-23,-2,-381,-297,8242,-1912
452100.510716,108014,25,-23,-6,-372,-288,8246,-1912
452100.520793,108015,27,-24,-7,-372,-288,8246,-1908
452100.530661,108016,28,-27,-3,-368,-290,8264,-1908
452100.540615,108017,28,-25,-4,-377,-290,8262,-1910
452100.550582,108018,33,-23,-11,-385,-287,8252,-1910
452100.560520,108019,29,-20,2,-378,-290,8257,-1912
452100.570509,108020,25,-27,-3,-377,-286,8254,-1912
452100.580436,108021,26,-19,-7,-377,-282,8251,-1912
452100.589732,108022,28,-19,-6,-375,-290,8246,-1912
452100.599710,108023,27,-25,-6,-380,-289,8246,-1912
452100.609679,108024,23,-18,-5,-374,-285,8246,-1912
452100.619728,108025,27,-24,-5,-371,-283,8250,-1912
452100.629608,108026,28,-23,-3,-380,-292,8249,-1910
452100.639589,108027,20,-29,-8,-382,-288,8246,-1910
452100.649573,108028,28,-28,-1,-378,-286,8247,-1908
452100.659514,108029,27,-21,-5,-371,-286,8246,-1908
452100.668769,108030,27,-25,-4,-383,-287,8256,-1912
452100.678733,108031,27,-29,-10,-367,-286,8253,-1912
452100.688753,108032,26,-26,-6,-380,-288,8260,-1910
452100.698674,108033,28,-26,-5,-384,-286,8259,-1910
452100.709376,108034,29,-24,-8,-374,-286,8251,-1908
452100.718783,108035,24,-24,-6,-377,-288,8264,-1916
452100.728574,108036,29,-24,-10,-374,-284,8253,-1916
452100.738666,108037,27,-18,-5,-383,-292,8253,-1910
452100.748485,108038,29,-25,-9,-368,-289,8264,-1910
452100.757755,108039,29,-25,-5,-376,-289,8248,-1912
452100.767888,108040,31,-26,-6,-377,-282,8250,-1912
452100.777697,108041,29,-27,-5,-376,-285,8259,-1906
452100.787674,108042,28,-25,-8,-387,-299,8253,-1906
452100.797585,108043,21,-23,-6,-377,-288,8255,-1906
452100.807496,108044,25,-20,-9,-383,-292,8246,-1906
452100.818526,108045,29,-24,-4,-375,-285,8248,-1912
452100.827500,108046,31,-22,-6,-379,-287,8252,-1906
452100.837472,108047,29,-29,-5,-380,-284,8248,-1906
452100.846754,108048,23,-27,-6,-365,-283,8239,-1914
452100.856723,108049,30,-21,-2,-384,-277,8246,-1914
452100.866748,108050,23,-24,-7,-369,-290,8251,-1910
452100.876650,108051,28,-28,-4,-371,-280,8245,-1910
452100.886629,108052,26,-24,-5,-372,-280,8250,-1908
452100.896592,108053,27,-26,-6,-384,-279,8251,-1908
452100.907113,108054,30,-26,-5,-375,-291,8253,-1910
452100.916520,108055,27,-21,-4,-369,-290,8250,-1910
452100.926457,108056,25,-23,-7,-371,-288,8241,-1908
452100.935760,108057,20,-25,-9,-381,-294,8268,-1910
452100.945708,108058,26,-26,-4,-379,-290,8246,-1910
452100.955674,108059,22,-24,-6,-389,-291,8260,-1908
452100.965951,108060,30,-26,-5,-378,-292,8243,-1908
452100.975606,108061,27,-23,-7,-370,-282,8257,-1908
452100.985590,108062,24,-21,-4,-381,-287,8251,-1908
452100.995547,108063,29,-23,-4,-378,-291,8246,-1902
452101.005824,108064,21,-20,-5,-378,-287,8249,-1902
452101.015439,108065,23,-27,-6,-371,-293,8254,-1910
452101.024744,108066,31,-26,-4,-373,-291,8246,-1910
452101.034729,108067,27,-26,-6,-384,-280,8249,-1914
452101.044652,108068,28,-26,-8,-377,-287,8259,-1902
452101.054522,108069,21,-24,-4,-368,-286,8250,-1902
452101.064591,108070,33,-20,-5,-375,-272,8254,-1910
452101.074640,108071,24,-24,-2,-388,-299,8247,-1910
452101.084544,108072,26,-24,-7,-378,-284,8264,-1910
452101.094518,108073,31,-25,-1,-379,-294,8251,-1910
452101.104481,108074,32,-20,-10,-372,-295,8249,-1912
452101.113771,108075,23,-23,-6,-368,-286,8250,-1912
452101.123752,108076,27,-23,-7,-381,-292,8253,-1908
452101.133678,108077,26,-25,-9,-375,-288,8254,-1908
452101.143572,108078,26,-24,-3,-382,-284,8262,-1906
452101.155405,108079,30,-25,-8,-374,-282,8245,-1906
452101.163558,108080,35,-24,-3,-385,-296,8245,-1910
452101.174850,108081,32,-25,-9,-373,-278,8251,-1912
452101.183487,108082,26,-26,-8,-376,-296,8246,-1912
452101.192769,108083,26,-23,-2,-378,-290,8246,-1908
452101.202739,108084,34,-25,-5,-380,-293,8255,-1908
452101.212719,108085,25,-28,-5,-373,-285,8244,-1902
452101.222675,108086,30,-27,-9,-372,-289,8256,-1902
452101.233053,108087,28,-27,-4,-380,-293,8264,-1920
452101.244666,108088,27,-24,-5,-376,-289,8250,-1920
452101.252563,108089,28,-26,-5,-384,-288,8254,-1906
452101.262554,108090,29,-28,-3,-376,-283,8245,-1906
452101.272434,108091,27,-22,-7,-387,-294,8243,-1912
452101.282507,108092,29,-25,-10,-368,-286,8250,-1914
452101.291595,108093,31,-22,-5,-380,-282,8254,-1914
452101.303745,108094,32,-23,-9,-386,-289,8251,-1914
452101.311692,108095,26,-25,-9,-380,-286,8246,-1914
452101.321638,108096,25,-24,-7,-372,-291,8257,-1910
452101.331580,108097,23,-21,-3,-384,-291,8250,-1910
452101.341493,108098,24,-19,-4,-375,-285,8249,-1912
452101.351540,108099,26,-22,-6,-376,-290,8260,-1912
452101.361454,108100,31,-24,-9,-380,-286,8252,-1908
452101.374399,108101,32,-23,-2,-377,-285,8254,-1908
452101.380592,108102,29,-25,-6,-374,-292,8246,-1910
452101.390708,108103,28,-23,-8,-377,-285,8247,-1912
452101.400670,108104,27,-24,-5,-366,-281,8252,-1912
452101.410620,108105,26,-29,-5,-376,-283,8248,-1910
452101.420606,108106,24,-22,-6,-381,-292,8247,-1910
452101.431037,108107,26,-31,-13,-381,-284,8255,-1904
452101.440774,108108,29,-20,-2,-384,-290,8255,-1904
452101.450486,108109,27,-26,-5,-386,-291,8252,-1912
452101.459745,108110,29,-26,-9,-379,-293,8250,-1912
452101.469731,108111,29,-21,-4,-371,-291,8260,-1914
452101.479859,108112,30,-28,-3,-368,-299,8254,-1914
452101.489650,108113,24,-26,-8,-382,-290,8251,-1906
452101.500222,108114,25,-25,-7,-380,-296,8236,-1902
452101.509781,108115,27,-25,-5,-375,-290,8241,-1902
452101.519529,108116,25,-22,-6,-379,-292,8257,-1904
452101.529534,108117,21,-22,-7,-377,-282,8250,-1904
452101.539490,108118,27,-21,-3,-367,-292,8256,-1906
452101.548777,108119,30,-24,-5,-373,-291,8256,-1906
452101.558651,108120,24,-25,-5,-375,-292,8246,-1904
452101.568666,108121,29,-22,-4,-372,-285,8253,-1904
452101.578641,108122,25,-27,-8,-387,-294,8248,-1908
452101.588615,108123,28,-26,-5,-375,-291,8254,-1908
452101.598888,108124,26,-26,-9,-379,-288,8253,-1910
452101.608725,108125,26,-30,-7,-374,-286,8256,-1910
452101.618491,108126,26,-26,-7,-373,-289,8251,-1908
452101.628672,108127,30,-29,-6,-369,-289,8242,-1910
452101.637759,108128,28,-23,-8,-383,-291,8247,-1910
452101.648515,108129,28,-22,-10,-368,-289,8252,-1916
